TYPE,DATE,START TIME,END TIME,USAGE (kWh),COST,NOTES
Electric usage,11/28/2025,5:15,5:29,0.1796618139299928,,projected from Jan 2025
Electric usage,11/28/2025,5:30,5:44,0.3001168937239653,,projected from Jan 2025
Electric usage,11/28/2025,5:45,5:59,0.17557859088612934,,projected from Jan 2025
Electric usage,11/28/2025,6:00,6:14,0.17762020240806106,,projected from Jan 2025
Electric usage,11/28/2025,6:15,6:29,0.37769813155737125,,projected from Jan 2025
Electric usage,11/28/2025,6:30,6:44,0.06941479174567904,,projected from Jan 2025
Electric usage,11/28/2025,6:45,6:59,0.3225746204652144,,projected from Jan 2025
Electric usage,11/28/2025,7:00,7:14,0.17557859088612934,,projected from Jan 2025
Electric usage,11/28/2025,7:15,7:29,0.2858256130704431,,projected from Jan 2025
Electric usage,11/28/2025,7:30,7:44,0.17149536784226585,,projected from Jan 2025
Electric usage,11/28/2025,7:45,7:59,0.4471129233030503,,projected from Jan 2025
Electric usage,11/28/2025,8:00,8:14,0.271534332416921,,projected from Jan 2025
Electric usage,11/28/2025,8:15,8:29,0.32665784350907784,,projected from Jan 2025
Electric usage,11/28/2025,8:30,8:44,0.22866049045635453,,projected from Jan 2025
Electric usage,11/28/2025,8:45,8:59,0.23886854806601315,,projected from Jan 2025
Electric usage,11/28/2025,9:00,9:14,0.13678797196942635,,projected from Jan 2025
Electric usage,11/28/2025,9:15,9:29,0.22457726741249104,,projected from Jan 2025
Electric usage,11/28/2025,9:30,9:44,0.1510792526229485,,projected from Jan 2025
Electric usage,11/28/2025,9:45,9:59,0.16537053327647067,,projected from Jan 2025
Electric usage,11/28/2025,10:00,10:14,0.18782826001771977,,projected from Jan 2025
Electric usage,11/28/2025,10:15,10:29,0.1510792526229485,,projected from Jan 2025
Electric usage,11/28/2025,10:30,10:44,0.155162475666812,,projected from Jan 2025
Electric usage,11/28/2025,10:45,10:59,0.14087119501328985,,projected from Jan 2025
Electric usage,11/28/2025,11:00,11:14,0.24499338263180837,,projected from Jan 2025
Electric usage,11/28/2025,11:15,11:29,0.29195044763623834,,projected from Jan 2025
Electric usage,11/28/2025,11:30,11:44,0.37157329699157604,,projected from Jan 2025
Electric usage,11/28/2025,11:45,11:59,0.19191148306158323,,projected from Jan 2025
Electric usage,11/28/2025,12:00,12:14,0.14495441805715328,,projected from Jan 2025
Electric usage,11/28/2025,12:15,12:29,0.11024702218431379,,projected from Jan 2025
Electric usage,11/28/2025,12:30,12:44,0.09391413000885988,,projected from Jan 2025
Electric usage,11/28/2025,12:45,12:59,0.11024702218431379,,projected from Jan 2025
Electric usage,11/28/2025,13:00,13:14,0.1327047489255629,,projected from Jan 2025
Electric usage,11/28/2025,13:15,13:29,0.13678797196942635,,projected from Jan 2025
Electric usage,11/28/2025,13:30,13:44,0.12249669131590418,,projected from Jan 2025
Electric usage,11/28/2025,13:45,13:59,0.13882958349135807,,projected from Jan 2025
Electric usage,11/28/2025,14:00,14:14,0.034707395872839525,,projected from Jan 2025
Electric usage,11/28/2025,14:15,14:29,0.11841346827204072,,projected from Jan 2025
Electric usage,11/28/2025,14:30,14:44,0.13474636044749458,,projected from Jan 2025
Electric usage,11/28/2025,14:45,14:59,0.13066313740363114,,projected from Jan 2025
Electric usage,11/28/2025,15:00,15:14,0.034707395872839525,,projected from Jan 2025
Electric usage,11/28/2025,15:15,15:29,0.13882958349135807,,projected from Jan 2025
Electric usage,11/28/2025,15:30,15:44,0.13066313740363114,,projected from Jan 2025
Electric usage,11/28/2025,15:45,15:59,0.13474636044749458,,projected from Jan 2025
Electric usage,11/28/2025,16:00,16:14,0.04695706500442994,,projected from Jan 2025
Electric usage,11/28/2025,16:15,16:29,0.12657991435976768,,projected from Jan 2025
Electric usage,11/28/2025,16:30,16:44,0.15312086414488024,,projected from Jan 2025
Electric usage,11/28/2025,16:45,16:59,0.22661887893442278,,projected from Jan 2025
Electric usage,11/28/2025,17:00,17:14,0.3695316854696443,,projected from Jan 2025
Electric usage,11/28/2025,17:15,17:29,0.24907660567567186,,projected from Jan 2025
Electric usage,11/28/2025,17:30,17:44,0.4124055274302108,,projected from Jan 2025
Electric usage,11/28/2025,17:45,17:59,0.5920673413602036,,projected from Jan 2025
Electric usage,11/28/2025,18:00,18:14,0.6288163487549748,,projected from Jan 2025
Electric usage,11/28/2025,18:15,18:29,0.504278045917139,,projected from Jan 2025
Electric usage,11/28/2025,18:30,18:44,0.4634458154785042,,projected from Jan 2025
Electric usage,11/28/2025,18:45,18:59,0.4021974698205521,,projected from Jan 2025
Electric usage,11/28/2025,19:00,19:14,0.2756175554607844,,projected from Jan 2025
Electric usage,11/28/2025,19:15,19:29,0.2674511093730575,,projected from Jan 2025
Electric usage,11/28/2025,19:30,19:44,0.34707395872839525,,projected from Jan 2025
Electric usage,11/28/2025,19:45,19:59,0.18782826001771977,,projected from Jan 2025
Electric usage,11/28/2025,20:00,20:14,0.12045507979397248,,projected from Jan 2025
Electric usage,11/28/2025,20:15,20:29,0.20211954067124194,,projected from Jan 2025
Electric usage,11/28/2025,20:30,20:44,0.19191148306158323,,projected from Jan 2025
Electric usage,11/28/2025,20:45,20:59,0.10616379914045031,,projected from Jan 2025
Electric usage,11/28/2025,21:00,21:14,0.13678797196942635,,projected from Jan 2025
Electric usage,11/28/2025,21:15,21:29,0.21232759828090061,,projected from Jan 2025
Electric usage,11/28/2025,21:30,21:44,0.11024702218431379,,projected from Jan 2025
Electric usage,11/28/2025,21:45,21:59,0.28174239002657964,,projected from Jan 2025
Electric usage,11/28/2025,22:00,22:14,0.11841346827204072,,projected from Jan 2025
Electric usage,11/28/2025,22:15,22:29,0.23886854806601315,,projected from Jan 2025
Electric usage,11/28/2025,22:30,22:44,0.2000779291493102,,projected from Jan 2025
Electric usage,11/28/2025,22:45,22:59,0.1286215258816994,,projected from Jan 2025
Electric usage,11/28/2025,23:00,23:14,0.2000779291493102,,projected from Jan 2025
Electric usage,11/28/2025,23:15,23:29,0.2572430517633988,,projected from Jan 2025
Electric usage,11/28/2025,23:30,23:44,0.09595574153079162,,projected from Jan 2025
Electric usage,11/28/2025,23:45,23:59,0.37973974307930297,,projected from Jan 2025
Electric usage,11/29/2025,0:00,0:14,0.10208057609658683,,projected from Jan 2025
Electric usage,11/29/2025,0:15,0:29,0.20671316659558833,,projected from Jan 2025
Electric usage,11/29/2025,0:30,0:44,0.3419699299235659,,projected from Jan 2025
Electric usage,11/29/2025,0:45,0:59,0.2526494258390524,,projected from Jan 2025
Electric usage,11/29/2025,1:00,1:14,0.2781695698631991,,projected from Jan 2025
Electric usage,11/29/2025,1:15,1:29,0.2985856850825164,,projected from Jan 2025
Electric usage,11/29/2025,1:30,1:44,0.21436920980283236,,projected from Jan 2025
Electric usage,11/29/2025,1:45,1:59,0.3317618723139072,,projected from Jan 2025
Electric usage,11/29/2025,2:00,2:14,0.32665784350907784,,projected from Jan 2025
Electric usage,11/29/2025,2:15,2:29,0.2883776274728578,,projected from Jan 2025
Electric usage,11/29/2025,2:30,2:44,0.3011376994849312,,projected from Jan 2025
Electric usage,11/29/2025,2:45,2:59,0.2347853250221497,,projected from Jan 2025
Electric usage,11/29/2025,3:00,3:14,0.39811424677668866,,projected from Jan 2025
Electric usage,11/29/2025,3:15,3:29,0.2194732386076617,,projected from Jan 2025
Electric usage,11/29/2025,3:30,3:44,0.3317618723139072,,projected from Jan 2025
Electric usage,11/29/2025,3:45,3:59,0.3138977714970045,,projected from Jan 2025
Electric usage,11/29/2025,4:00,4:14,0.2500974114366377,,projected from Jan 2025
Electric usage,11/29/2025,4:15,4:29,0.3266578435090778,,projected from Jan 2025
Electric usage,11/29/2025,4:30,4:44,0.3572820163380539,,projected from Jan 2025
Electric usage,11/29/2025,4:45,4:59,0.2756175554607845,,projected from Jan 2025
Electric usage,11/29/2025,5:00,5:14,0.3317618723139072,,projected from Jan 2025
Electric usage,11/29/2025,5:15,5:29,0.3215538147042485,,projected from Jan 2025
Electric usage,11/29/2025,5:30,5:44,0.232233310619735,,projected from Jan 2025
Electric usage,11/29/2025,5:45,5:59,0.42108237639842067,,projected from Jan 2025
Electric usage,11/29/2025,6:00,6:14,0.20671316659558833,,projected from Jan 2025
Electric usage,11/29/2025,6:15,6:29,0.43894647721532337,,projected from Jan 2025
Electric usage,11/29/2025,6:30,6:44,0.18884906577868563,,projected from Jan 2025
Electric usage,11/29/2025,6:45,6:59,0.5078508660805194,,projected from Jan 2025
Electric usage,11/29/2025,7:00,7:14,0.22202525301007636,,projected from Jan 2025
Electric usage,11/29/2025,7:15,7:29,0.3930102179718593,,projected from Jan 2025
Electric usage,11/29/2025,7:30,7:44,0.5206109380925928,,projected from Jan 2025
Electric usage,11/29/2025,7:45,7:59,0.13525676332797756,,projected from Jan 2025
Electric usage,11/29/2025,8:00,8:14,0.38025014595978596,,projected from Jan 2025
Electric usage,11/29/2025,8:15,8:29,0.18884906577868563,,projected from Jan 2025
Electric usage,11/29/2025,8:30,8:44,0.35473000193563925,,projected from Jan 2025
Electric usage,11/29/2025,8:45,8:59,0.17864100816902698,,projected from Jan 2025
Electric usage,11/29/2025,9:00,9:14,0.48998676526361673,,projected from Jan 2025
Electric usage,11/29/2025,9:15,9:29,0.209265180998003,,projected from Jan 2025
Electric usage,11/29/2025,9:30,9:44,0.17864100816902695,,projected from Jan 2025
Electric usage,11/29/2025,9:45,9:59,0.29348165627768713,,projected from Jan 2025
Electric usage,11/29/2025,10:00,10:14,0.1046325904990015,,projected from Jan 2025
Electric usage,11/29/2025,10:15,10:29,0.10973661930383086,,projected from Jan 2025
Electric usage,11/29/2025,10:30,10:44,0.2654094978511258,,projected from Jan 2025
Electric usage,11/29/2025,10:45,10:59,0.1505688497424656,,projected from Jan 2025
Electric usage,11/29/2025,11:00,11:14,0.11484064810866018,,projected from Jan 2025
Electric usage,11/29/2025,11:15,11:29,0.11228863370624552,,projected from Jan 2025
Electric usage,11/29/2025,11:30,11:44,0.24244136822939374,,projected from Jan 2025
Electric usage,11/29/2025,11:45,11:59,0.10718460490141617,,projected from Jan 2025
Electric usage,11/29/2025,12:00,12:14,0.04083223043863473,,projected from Jan 2025
Electric usage,11/29/2025,12:15,12:29,0.03572820163380539,,projected from Jan 2025
Electric usage,11/29/2025,12:30,12:44,0.03317618723139072,,projected from Jan 2025
Electric usage,11/29/2025,12:45,12:59,0.03828021603622006,,projected from Jan 2025
Electric usage,11/29/2025,13:00,13:14,0.04593625924346407,,projected from Jan 2025
Electric usage,11/29/2025,13:15,13:29,0.0791124464748548,,projected from Jan 2025
Electric usage,11/29/2025,13:30,13:44,0.0433842448410494,,projected from Jan 2025
Electric usage,11/29/2025,13:45,13:59,0.05614431685312275,,projected from Jan 2025
Electric usage,11/29/2025,14:00,14:14,0.051040288048293414,,projected from Jan 2025
Electric usage,11/29/2025,14:15,14:29,0.0433842448410494,,projected from Jan 2025
Electric usage,11/29/2025,14:30,14:44,0.03828021603622006,,projected from Jan 2025
Electric usage,11/29/2025,14:45,14:59,0.0433842448410494,,projected from Jan 2025
Electric usage,11/29/2025,15:00,15:14,0.0433842448410494,,projected from Jan 2025
Electric usage,11/29/2025,15:15,15:29,0.03828021603622006,,projected from Jan 2025
Electric usage,11/29/2025,15:30,15:44,0.048488273645878745,,projected from Jan 2025
Electric usage,11/29/2025,15:45,15:59,0.05359230245070809,,projected from Jan 2025
Electric usage,11/29/2025,16:00,16:14,0.051040288048293414,,projected from Jan 2025
Electric usage,11/29/2025,16:15,16:29,0.11484064810866017,,projected from Jan 2025
Electric usage,11/29/2025,16:30,16:44,0.2705135266559551,,projected from Jan 2025
Electric usage,11/29/2025,16:45,16:59,0.2577534546438817,,projected from Jan 2025
Electric usage,11/29/2025,17:00,17:14,0.20926518099800298,,projected from Jan 2025
Electric usage,11/29/2025,17:15,17:29,0.4236343908008353,,projected from Jan 2025
Electric usage,11/29/2025,17:30,17:44,0.33941791552115125,,projected from Jan 2025
Electric usage,11/29/2025,17:45,17:59,0.4695706500442994,,projected from Jan 2025
Electric usage,11/29/2025,18:00,18:14,0.4593625924346407,,projected from Jan 2025
Electric usage,11/29/2025,18:15,18:29,0.3164497858994192,,projected from Jan 2025
Electric usage,11/29/2025,18:30,18:44,0.5231629524950074,,projected from Jan 2025
Electric usage,11/29/2025,18:45,18:59,0.32665784350907784,,projected from Jan 2025
Electric usage,11/29/2025,19:00,19:14,0.1301527345231482,,projected from Jan 2025
Electric usage,11/29/2025,19:15,19:29,0.16332892175453892,,projected from Jan 2025
Electric usage,11/29/2025,19:30,19:44,0.05359230245070809,,projected from Jan 2025
Electric usage,11/29/2025,19:45,19:59,0.1582248929497096,,projected from Jan 2025
Electric usage,11/29/2025,20:00,20:14,0.13780877773039224,,projected from Jan 2025
Electric usage,11/29/2025,20:15,20:29,0.10208057609658683,,projected from Jan 2025
Electric usage,11/29/2025,20:30,20:44,0.19650510898592966,,projected from Jan 2025
Electric usage,11/29/2025,20:45,20:59,0.12504870571831886,,projected from Jan 2025
Electric usage,11/29/2025,21:00,21:14,0.2730655410583698,,projected from Jan 2025
Electric usage,11/29/2025,21:15,21:29,0.06380036006036677,,projected from Jan 2025
Electric usage,11/29/2025,21:30,21:44,0.3623860451428832,,projected from Jan 2025
Electric usage,11/29/2025,21:45,21:59,0.15567287854729492,,projected from Jan 2025
Electric usage,11/29/2025,22:00,22:14,0.2756175554607845,,projected from Jan 2025
Electric usage,11/29/2025,22:15,22:29,0.3036897138873458,,projected from Jan 2025
Electric usage,11/29/2025,22:30,22:44,0.3317618723139072,,projected from Jan 2025
Electric usage,11/29/2025,22:45,22:59,0.2883776274728578,,projected from Jan 2025
Electric usage,11/29/2025,23:00,23:14,0.224577267412491,,projected from Jan 2025
Electric usage,11/29/2025,23:15,23:29,0.1505688497424656,,projected from Jan 2025
Electric usage,11/29/2025,23:30,23:44,0.3317618723139072,,projected from Jan 2025
Electric usage,11/29/2025,23:45,23:59,0.1454648209376362,,projected from Jan 2025
Electric usage,11/30/2025,0:00,0:14,0.26285748344871107,,projected from Jan 2025
Electric usage,11/30/2025,0:15,0:29,0.2347853250221497,,projected from Jan 2025
Electric usage,11/30/2025,0:30,0:44,0.24244136822939372,,projected from Jan 2025
Electric usage,11/30/2025,0:45,0:59,0.2705135266559551,,projected from Jan 2025
Electric usage,11/30/2025,1:00,1:14,0.1811930225714416,,projected from Jan 2025
Electric usage,11/30/2025,1:15,1:29,0.32665784350907784,,projected from Jan 2025
Electric usage,11/30/2025,1:30,1:44,0.12760072012073354,,projected from Jan 2025
Electric usage,11/30/2025,1:45,1:59,0.35217798753322455,,projected from Jan 2025
Electric usage,11/30/2025,2:00,2:14,0.17608899376661227,,projected from Jan 2025
Electric usage,11/30/2025,2:15,2:29,0.2781695698631991,,projected from Jan 2025
Electric usage,11/30/2025,2:30,2:44,0.3343138867163219,,projected from Jan 2025
Electric usage,11/30/2025,2:45,2:59,0.1914010801811003,,projected from Jan 2025
Electric usage,11/30/2025,3:00,3:14,0.38790618916702996,,projected from Jan 2025
Electric usage,11/30/2025,3:15,3:29,0.12249669131590418,,projected from Jan 2025
Electric usage,11/30/2025,3:30,3:44,0.39811424677668866,,projected from Jan 2025
Electric usage,11/30/2025,3:45,3:59,0.19905712338834433,,projected from Jan 2025
Electric usage,11/30/2025,4:00,4:14,0.2909296418752725,,projected from Jan 2025
Electric usage,11/30/2025,4:15,4:29,0.2883776274728578,,projected from Jan 2025
Electric usage,11/30/2025,4:30,4:44,0.2756175554607845,,projected from Jan 2025
Electric usage,11/30/2025,4:45,4:59,0.2679615122535404,,projected from Jan 2025
Electric usage,11/30/2025,5:00,5:14,0.3725941027525419,,projected from Jan 2025
Electric usage,11/30/2025,5:15,5:29,0.21436920980283236,,projected from Jan 2025
Electric usage,11/30/2025,5:30,5:44,0.35983403074046855,,projected from Jan 2025
Electric usage,11/30/2025,5:45,5:59,0.23988935382697904,,projected from Jan 2025
Electric usage,11/30/2025,6:00,6:14,0.35473000193563925,,projected from Jan 2025
Electric usage,11/30/2025,6:15,6:29,0.21436920980283233,,projected from Jan 2025
Electric usage,11/30/2025,6:30,6:44,0.3164497858994192,,projected from Jan 2025
Electric usage,11/30/2025,6:45,6:59,0.37004208835012725,,projected from Jan 2025
Electric usage,11/30/2025,7:00,7:14,0.3241058291066632,,projected from Jan 2025
Electric usage,11/30/2025,7:15,7:29,0.2756175554607845,,projected from Jan 2025
Electric usage,11/30/2025,7:30,7:44,0.2705135266559551,,projected from Jan 2025
Electric usage,11/30/2025,7:45,7:59,0.34452194432598054,,projected from Jan 2025
Electric usage,11/30/2025,8:00,8:14,0.17864100816902695,,projected from Jan 2025
Electric usage,11/30/2025,8:15,8:29,0.4134263331911766,,projected from Jan 2025
Electric usage,11/30/2025,8:30,8:44,0.2883776274728578,,projected from Jan 2025
Electric usage,11/30/2025,8:45,8:59,0.33176187231390714,,projected from Jan 2025
Electric usage,11/30/2025,9:00,9:14,0.14291280653522156,,projected from Jan 2025
Electric usage,11/30/2025,9:15,9:29,0.23988935382697904,,projected from Jan 2025
Electric usage,11/30/2025,9:30,9:44,0.13525676332797756,,projected from Jan 2025
Electric usage,11/30/2025,9:45,9:59,0.1811930225714416,,projected from Jan 2025
Electric usage,11/30/2025,10:00,10:14,0.20416115219317366,,projected from Jan 2025
Electric usage,11/30/2025,10:15,10:29,0.08421647527968414,,projected from Jan 2025
Electric usage,11/30/2025,10:30,10:44,0.19650510898592966,,projected from Jan 2025
Electric usage,11/30/2025,10:45,10:59,0.10463259049900149,,projected from Jan 2025
Electric usage,11/30/2025,11:00,11:14,0.16588093615695357,,projected from Jan 2025
Electric usage,11/30/2025,11:15,11:29,0.04083223043863473,,projected from Jan 2025
Electric usage,11/30/2025,11:30,11:44,0.16332892175453892,,projected from Jan 2025
Electric usage,11/30/2025,11:45,11:59,0.27816956986319913,,projected from Jan 2025
Electric usage,11/30/2025,12:00,12:14,0.30879374269217513,,projected from Jan 2025
Electric usage,11/30/2025,12:15,12:29,0.3725941027525419,,projected from Jan 2025
Electric usage,11/30/2025,12:30,12:44,0.22202525301007636,,projected from Jan 2025
Electric usage,11/30/2025,12:45,12:59,0.2603054690462964,,projected from Jan 2025
Electric usage,11/30/2025,13:00,13:14,0.10208057609658683,,projected from Jan 2025
Electric usage,11/30/2025,13:15,13:29,0.048488273645878745,,projected from Jan 2025
Electric usage,11/30/2025,13:30,13:44,0.051040288048293414,,projected from Jan 2025
Electric usage,11/30/2025,13:45,13:59,0.20926518099800298,,projected from Jan 2025
Electric usage,11/30/2025,14:00,14:14,0.08676848968209881,,projected from Jan 2025
Electric usage,11/30/2025,14:15,14:29,0.13525676332797756,,projected from Jan 2025
Electric usage,11/30/2025,14:30,14:44,0.07656043207244013,,projected from Jan 2025
Electric usage,11/30/2025,14:45,14:59,0.1327047489255629,,projected from Jan 2025
Electric usage,11/30/2025,15:00,15:14,0.04083223043863473,,projected from Jan 2025
Electric usage,11/30/2025,15:15,15:29,0.1505688497424656,,projected from Jan 2025
Electric usage,11/30/2025,15:30,15:44,0.18884906577868565,,projected from Jan 2025
Electric usage,11/30/2025,15:45,15:59,0.10208057609658681,,projected from Jan 2025
Electric usage,11/30/2025,16:00,16:14,0.09697654729175749,,projected from Jan 2025
Electric usage,11/30/2025,16:15,16:29,0.3241058291066632,,projected from Jan 2025
Electric usage,11/30/2025,16:30,16:44,0.1224966913159042,,projected from Jan 2025
Electric usage,11/30/2025,16:45,16:59,0.10463259049900149,,projected from Jan 2025
Electric usage,11/30/2025,17:00,17:14,0.27816956986319913,,projected from Jan 2025
Electric usage,11/30/2025,17:15,17:29,0.2347853250221497,,projected from Jan 2025
Electric usage,11/30/2025,17:30,17:44,0.24754539703422304,,projected from Jan 2025
Electric usage,11/30/2025,17:45,17:59,0.21181719540041768,,projected from Jan 2025
Electric usage,11/30/2025,18:00,18:14,0.7375321622978398,,projected from Jan 2025
Electric usage,11/30/2025,18:15,18:29,0.5665471973360569,,projected from Jan 2025
Electric usage,11/30/2025,18:30,18:44,0.5257149668974221,,projected from Jan 2025
Electric usage,11/30/2025,18:45,18:59,0.48743475086120214,,projected from Jan 2025
Electric usage,11/30/2025,19:00,19:14,0.5639951829336423,,projected from Jan 2025
Electric usage,11/30/2025,19:15,19:29,0.224577267412491,,projected from Jan 2025
Electric usage,11/30/2025,19:30,19:44,0.34452194432598054,,projected from Jan 2025
Electric usage,11/30/2025,19:45,19:59,0.15056884974246557,,projected from Jan 2025
Electric usage,11/30/2025,20:00,20:14,0.2679615122535404,,projected from Jan 2025
Electric usage,11/30/2025,20:15,20:29,0.2500974114366378,,projected from Jan 2025
Electric usage,11/30/2025,20:30,20:44,0.4006662611791033,,projected from Jan 2025
Electric usage,11/30/2025,20:45,20:59,0.201609137790759,,projected from Jan 2025
Electric usage,11/30/2025,21:00,21:14,0.43639446281290867,,projected from Jan 2025
Electric usage,11/30/2025,21:15,21:29,0.22202525301007636,,projected from Jan 2025
Electric usage,11/30/2025,21:30,21:44,0.2654094978511258,,projected from Jan 2025
Electric usage,11/30/2025,21:45,21:59,0.2858256130704431,,projected from Jan 2025
Electric usage,11/30/2025,22:00,22:14,0.36749007394771255,,projected from Jan 2025
Electric usage,11/30/2025,22:15,22:29,0.15312086414488024,,projected from Jan 2025
Electric usage,11/30/2025,22:30,22:44,0.49764280847086084,,projected from Jan 2025
Electric usage,11/30/2025,22:45,22:59,0.21181719540041766,,projected from Jan 2025
Electric usage,11/30/2025,23:00,23:14,0.24499338263180837,,projected from Jan 2025
Electric usage,11/30/2025,23:15,23:29,0.43894647721532337,,projected from Jan 2025
Electric usage,11/30/2025,23:30,23:44,0.18629705137627095,,projected from Jan 2025
Electric usage,11/30/2025,23:45,23:59,0.42108237639842067,,projected from Jan 2025
Electric usage,12/1/2025,0:00,0:14,0.2898385186056476,,projected from Jan 2025
Electric usage,12/1/2025,0:15,0:29,0.5202229821127009,,projected from Jan 2025
Electric usage,12/1/2025,0:30,0:44,0.48306419767607933,,projected from Jan 2025
Electric usage,12/1/2025,0:45,0:59,0.3022247800845214,,projected from Jan 2025
Electric usage,12/1/2025,1:00,1:14,0.46572343160565594,,projected from Jan 2025
Electric usage,12/1/2025,1:15,1:29,0.31461104156339526,,projected from Jan 2025
Electric usage,12/1/2025,1:30,1:44,0.4929732068591784,,projected from Jan 2025
Electric usage,12/1/2025,1:45,1:59,0.274975004830999,,projected from Jan 2025
Electric usage,12/1/2025,2:00,2:14,0.5549045142535476,,projected from Jan 2025
Electric usage,12/1/2025,2:15,2:29,0.36167883518311583,,projected from Jan 2025
Electric usage,12/1/2025,2:30,2:44,0.35920158288734105,,projected from Jan 2025
Electric usage,12/1/2025,2:45,2:59,0.36415608747889056,,projected from Jan 2025
Electric usage,12/1/2025,3:00,3:14,0.33195180763381865,,projected from Jan 2025
Electric usage,12/1/2025,3:15,3:29,0.401314871915512,,projected from Jan 2025
Electric usage,12/1/2025,3:30,3:44,0.5301319912957999,,projected from Jan 2025
Electric usage,12/1/2025,3:45,3:59,0.3864513581408635,,projected from Jan 2025
Electric usage,12/1/2025,4:00,4:14,0.3567243305915663,,projected from Jan 2025
Electric usage,12/1/2025,4:15,4:29,0.5945405509859438,,projected from Jan 2025
Electric usage,12/1/2025,4:30,4:44,0.17836216529578314,,projected from Jan 2025
Electric usage,12/1/2025,4:45,4:59,0.6217903262394663,,projected from Jan 2025
Electric usage,12/1/2025,5:00,5:14,0.2031346882535308,,projected from Jan 2025
Electric usage,12/1/2025,5:15,5:29,0.5871087940986195,,projected from Jan 2025
Electric usage,12/1/2025,5:30,5:44,0.23038446350705324,,projected from Jan 2025
Electric usage,12/1/2025,5:45,5:59,0.5697680280281961,,projected from Jan 2025
Electric usage,12/1/2025,6:00,6:14,0.517745729816926,,projected from Jan 2025
Electric usage,12/1/2025,6:15,6:29,0.41370113339438586,,projected from Jan 2025
Electric usage,12/1/2025,6:30,6:44,0.5623362711408718,,projected from Jan 2025
Electric usage,12/1/2025,6:45,6:59,0.35920158288734105,,projected from Jan 2025
Electric usage,12/1/2025,7:00,7:14,0.40874662880283635,,projected from Jan 2025
Electric usage,12/1/2025,7:15,7:29,0.48058694538030455,,projected from Jan 2025
Electric usage,12/1/2025,7:30,7:44,0.4409509086479083,,projected from Jan 2025
Electric usage,12/1/2025,7:45,7:59,0.4359964040563588,,projected from Jan 2025
Electric usage,12/1/2025,8:00,8:14,0.2526797341690261,,projected from Jan 2025
Electric usage,12/1/2025,8:15,8:29,0.1610213992253598,,projected from Jan 2025
Electric usage,12/1/2025,8:30,8:44,0.2799295094225486,,projected from Jan 2025
Electric usage,12/1/2025,8:45,8:59,0.2625887433521252,,projected from Jan 2025
Electric usage,12/1/2025,9:00,9:14,0.03715878443662149,,projected from Jan 2025
Electric usage,12/1/2025,9:15,9:29,0.06440855969014392,,projected from Jan 2025
Electric usage,12/1/2025,9:30,9:44,0.20808919284508032,,projected from Jan 2025
Electric usage,12/1/2025,9:45,9:59,0.10156734412676541,,projected from Jan 2025
Electric usage,12/1/2025,10:00,10:14,0.13377162397183737,,projected from Jan 2025
Electric usage,12/1/2025,10:15,10:29,0.116430857901414,,projected from Jan 2025
Electric usage,12/1/2025,10:30,10:44,0.03220427984507196,,projected from Jan 2025
Electric usage,12/1/2025,10:45,10:59,0.12881711938028784,,projected from Jan 2025
Electric usage,12/1/2025,11:00,11:14,0.03220427984507196,,projected from Jan 2025
Electric usage,12/1/2025,11:15,11:29,0.03220427984507196,,projected from Jan 2025
Electric usage,12/1/2025,11:30,11:44,0.02972702754929719,,projected from Jan 2025
Electric usage,12/1/2025,11:45,11:59,0.07431756887324298,,projected from Jan 2025
Electric usage,12/1/2025,12:00,12:14,0.044590541323945784,,projected from Jan 2025
Electric usage,12/1/2025,12:15,12:29,0.02477252295774766,,projected from Jan 2025
Electric usage,12/1/2025,12:30,12:44,0.09661283953521588,,projected from Jan 2025
Electric usage,12/1/2025,12:45,12:59,0.08422657805634204,,projected from Jan 2025
Electric usage,12/1/2025,13:00,13:14,0.08422657805634204,,projected from Jan 2025
Electric usage,12/1/2025,13:15,13:29,0.08918108264789157,,projected from Jan 2025
Electric usage,12/1/2025,13:30,13:44,0.08670383035211682,,projected from Jan 2025
Electric usage,12/1/2025,13:45,13:59,0.1089991010140897,,projected from Jan 2025
Electric usage,12/1/2025,14:00,14:14,0.32204279845071954,,projected from Jan 2025
Electric usage,12/1/2025,14:15,14:29,0.31461104156339526,,projected from Jan 2025
Electric usage,12/1/2025,14:30,14:44,0.29974752778874664,,projected from Jan 2025
Electric usage,12/1/2025,14:45,14:59,0.23781622039437753,,projected from Jan 2025
Electric usage,12/1/2025,15:00,15:14,0.21304369743662988,,projected from Jan 2025
Electric usage,12/1/2025,15:15,15:29,0.3294745553380439,,projected from Jan 2025
Electric usage,12/1/2025,15:30,15:44,0.1387261285633869,,projected from Jan 2025
Electric usage,12/1/2025,15:45,15:59,0.17588491300000839,,projected from Jan 2025
Electric usage,12/1/2025,16:00,16:14,0.12138536249296353,,projected from Jan 2025
Electric usage,12/1/2025,16:15,16:29,0.09165833494366633,,projected from Jan 2025
Electric usage,12/1/2025,16:30,16:44,0.03715878443662149,,projected from Jan 2025
Electric usage,12/1/2025,16:45,16:59,0.06688581198591868,,projected from Jan 2025
Electric usage,12/1/2025,17:00,17:14,0.1089991010140897,,projected from Jan 2025
Electric usage,12/1/2025,17:15,17:29,0.11147635330986447,,projected from Jan 2025
Electric usage,12/1/2025,17:30,17:44,0.11147635330986447,,projected from Jan 2025
Electric usage,12/1/2025,17:45,17:59,0.11395360560563923,,projected from Jan 2025
Electric usage,12/1/2025,18:00,18:14,0.1089991010140897,,projected from Jan 2025
